date,experiment,round,assay,plate,condition,control,strain,row,col,trait,phenotype
20170328,chrV,1,b,12,zinc,water,CB4856,F,2,median.EXT,7.730769230769232
20170328,chrV,1,b,12,zinc,water,ECA411,F,5,median.EXT,-5.769230769230768
20170328,chrV,1,b,12,zinc,water,ECA437,F,8,median.EXT,14.730769230769232
20170328,chrV,1,b,12,zinc,water,ECA481,G,11,median.EXT,5.730769230769232
20170328,chrV,1,b,12,zinc,water,CB4856,G,2,median.EXT,4.730769230769232
20170328,chrV,1,b,12,zinc,water,ECA411,G,5,median.EXT,-24.269230769230766
20170328,chrV,1,b,15,water,None,N2,A,1,median.EXT,-32.651376146789
20170328,chrV,1,b,15,water,None,ECA481,A,11,median.EXT,168.848623853211
20170328,chrV,1,b,15,water,None,CB4856,A,2,median.EXT,-8.151376146788998
20170328,chrV,1,b,15,water,None,ECA411,A,5,median.EXT,-54.151376146789
20170328,chrV,1,b,15,water,None,ECA437,A,8,median.EXT,215.348623853211
20170328,chrV,1,b,15,water,None,ECA481,B,11,median.EXT,76.848623853211
20170328,chrV,1,b,15,water,None,CB4856,B,2,median.EXT,52.848623853211
20170328,chrV,1,b,15,water,None,ECA411,B,5,median.EXT,-41.151376146789
20170328,chrV,1,b,15,water,None,ECA437,B,8,median.EXT,107.848623853211
20170328,chrV,1,b,15,water,None,ECA481,C,11,median.EXT,101.848623853211
20170328,chrV,1,b,15,water,None,CB4856,C,2,median.EXT,-52.151376146789
20170328,chrV,1,b,15,water,None,ECA411,C,5,median.EXT,-63.651376146789
20170328,chrV,1,b,15,water,None,N2,D,1,median.EXT,3.8486238532110013
20170328,chrV,1,b,15,water,None,CB4856,D,2,median.EXT,82.348623853211
20170328,chrV,1,b,15,water,None,N2,E,1,median.EXT,-41.151376146789
20170328,chrV,1,b,15,water,None,ECA481,E,11,median.EXT,124.848623853211
20170328,chrV,1,b,15,water,None,N2,F,1,median.EXT,-56.151376146789
20170328,chrV,1,b,15,water,None,ECA411,F,5,median.EXT,74.848623853211
20170328,chrV,1,b,15,water,None,ECA481,G,11,median.EXT,31.848623853211002
20170328,chrV,1,b,15,water,None,ECA411,G,5,median.EXT,116.848623853211
20170328,chrV,1,b,18,zinc,water,N2,A,1,median.EXT,37.73076923076923
20170328,chrV,1,b,18,zinc,water,ECA481,A,11,median.EXT,11.230769230769232
20170328,chrV,1,b,18,zinc,water,CB4856,A,2,median.EXT,-32.26923076923077
20170328,chrV,1,b,18,zinc,water,ECA411,A,5,median.EXT,-11.269230769230768
20170328,chrV,1,b,18,zinc,water,ECA437,A,8,median.EXT,5.730769230769232
20170328,chrV,1,b,18,zinc,water,N2,B,1,median.EXT,22.730769230769234
20170328,chrV,1,b,18,zinc,water,ECA481,B,11,median.EXT,-0.26923076923076783
20170328,chrV,1,b,18,zinc,water,CB4856,B,2,median.EXT,-9.269230769230768
20170328,chrV,1,b,18,zinc,water,ECA411,B,5,median.EXT,-18.769230769230766
20170328,chrV,1,b,18,zinc,water,ECA437,B,8,median.EXT,-12.269230769230768
20170328,chrV,1,b,18,zinc,water,N2,C,1,median.EXT,9.730769230769232
20170328,chrV,1,b,18,zinc,water,ECA481,C,11,median.EXT,23.730769230769234
20170328,chrV,1,b,18,zinc,water,CB4856,C,2,median.EXT,-21.269230769230766
20170328,chrV,1,b,18,zinc,water,ECA411,C,5,median.EXT,-15.269230769230768
20170328,chrV,1,b,18,zinc,water,ECA437,C,8,median.EXT,-24.769230769230766
20170328,chrV,1,b,18,zinc,water,N2,D,1,median.EXT,66.73076923076923
20170328,chrV,1,b,18,zinc,water,ECA481,D,11,median.EXT,-2.769230769230768
20170328,chrV,1,b,18,zinc,water,CB4856,D,2,median.EXT,-8.269230769230768
20170328,chrV,1,b,18,zinc,water,ECA411,D,5,median.EXT,-7.269230769230768
20170328,chrV,1,b,18,zinc,water,ECA437,D,8,median.EXT,-18.269230769230766
20170328,chrV,1,b,18,zinc,water,N2,E,1,median.EXT,49.73076923076923
20170328,chrV,1,b,18,zinc,water,ECA481,E,11,median.EXT,16.230769230769234
20170328,chrV,1,b,18,zinc,water,CB4856,E,2,median.EXT,-35.26923076923077
20170328,chrV,1,b,18,zinc,water,ECA411,E,5,median.EXT,-27.269230769230766
20170328,chrV,1,b,18,zinc,water,ECA437,E,8,median.EXT,-16.269230769230766
20170328,chrV,1,b,18,zinc,water,ECA481,F,11,median.EXT,18.230769230769234
20170328,chrV,1,b,18,zinc,water,ECA411,F,5,median.EXT,-4.269230769230768
20170328,chrV,1,b,18,zinc,water,ECA437,F,8,median.EXT,-31.269230769230766
20170328,chrV,1,b,18,zinc,water,N2,G,1,median.EXT,45.23076923076923
20170328,chrV,1,b,18,zinc,water,ECA481,G,11,median.EXT,8.730769230769232
20170328,chrV,1,b,18,zinc,water,CB4856,G,2,median.EXT,-33.76923076923077
20170328,chrV,1,b,18,zinc,water,ECA411,G,5,median.EXT,-21.269230769230766
20170328,chrV,1,b,18,zinc,water,ECA437,G,8,median.EXT,8.730769230769232
20170328,chrV,1,b,23,water,None,N2,A,1,median.EXT,-106.151376146789
20170328,chrV,1,b,23,water,None,ECA481,A,11,median.EXT,-47.151376146789
20170328,chrV,1,b,23,water,None,CB4856,A,2,median.EXT,11.848623853211002
20170328,chrV,1,b,23,water,None,ECA411,A,5,median.EXT,-73.151376146789
20170328,chrV,1,b,23,water,None,N2,B,1,median.EXT,-86.151376146789
20170328,chrV,1,b,23,water,None,ECA481,B,11,median.EXT,-9.151376146788998
20170328,chrV,1,b,23,water,None,ECA411,B,5,median.EXT,-87.151376146789
20170328,chrV,1,b,23,water,None,ECA437,B,8,median.EXT,-55.151376146789
20170328,chrV,1,b,23,water,None,N2,C,1,median.EXT,-104.151376146789
20170328,chrV,1,b,23,water,None,ECA481,C,11,median.EXT,-29.651376146788998
20170328,chrV,1,b,23,water,None,CB4856,C,2,median.EXT,-2.1513761467889987
20170328,chrV,1,b,23,water,None,ECA411,C,5,median.EXT,-67.151376146789
20170328,chrV,1,b,23,water,None,ECA437,C,8,median.EXT,-44.151376146789
20170328,chrV,1,b,23,water,None,N2,D,1,median.EXT,-6.651376146788999
20170328,chrV,1,b,23,water,None,ECA481,D,11,median.EXT,125.848623853211
20170328,chrV,1,b,23,water,None,CB4856,D,2,median.EXT,-107.151376146789
20170328,chrV,1,b,23,water,None,ECA411,D,5,median.EXT,-31.151376146788998
20170328,chrV,1,b,23,water,None,ECA437,D,8,median.EXT,-73.151376146789
20170328,chrV,1,b,23,water,None,ECA481,E,11,median.EXT,71.848623853211
20170328,chrV,1,b,23,water,None,CB4856,E,2,median.EXT,-74.651376146789
20170328,chrV,1,b,23,water,None,ECA437,E,8,median.EXT,-53.151376146789
20170328,chrV,1,b,23,water,None,N2,F,1,median.EXT,-156.651376146789
20170328,chrV,1,b,23,water,None,ECA481,F,11,median.EXT,-30.651376146788998
20170328,chrV,1,b,23,water,None,CB4856,F,2,median.EXT,-84.151376146789
20170328,chrV,1,b,23,water,None,ECA411,F,5,median.EXT,-128.151376146789
20170328,chrV,1,b,23,water,None,ECA437,F,8,median.EXT,30.848623853211002
20170328,chrV,1,b,23,water,None,N2,G,1,median.EXT,-108.151376146789
20170328,chrV,1,b,23,water,None,ECA481,G,11,median.EXT,-39.651376146789
20170328,chrV,1,b,23,water,None,CB4856,G,2,median.EXT,-17.151376146788998
20170328,chrV,1,b,23,water,None,ECA411,G,5,median.EXT,-94.151376146789
20170328,chrV,1,b,23,water,None,ECA437,G,8,median.EXT,31.348623853211002
20170328,chrV,1,b,25,zinc,water,N2,A,1,median.EXT,46.73076923076923
20170328,chrV,1,b,25,zinc,water,ECA481,A,11,median.EXT,-12.769230769230768
20170328,chrV,1,b,25,zinc,water,CB4856,A,2,median.EXT,-18.269230769230766
20170328,chrV,1,b,25,zinc,water,ECA411,A,5,median.EXT,-31.269230769230766
20170328,chrV,1,b,25,zinc,water,ECA437,A,8,median.EXT,10.730769230769232
20170328,chrV,1,b,25,zinc,water,N2,B,1,median.EXT,32.73076923076923
20170328,chrV,1,b,25,zinc,water,ECA481,B,11,median.EXT,9.730769230769232
20170328,chrV,1,b,25,zinc,water,CB4856,B,2,median.EXT,-36.26923076923077
20170328,chrV,1,b,25,zinc,water,ECA411,B,5,median.EXT,-3.269230769230768
20170328,chrV,1,b,25,zinc,water,ECA437,B,8,median.EXT,-7.769230769230768
20170328,chrV,1,b,25,zinc,water,N2,C,1,median.EXT,37.23076923076923
20170328,chrV,1,b,25,zinc,water,ECA481,C,11,median.EXT,2.730769230769232
20170328,chrV,1,b,25,zinc,water,CB4856,C,2,median.EXT,7.230769230769232
20170328,chrV,1,b,25,zinc,water,ECA411,C,5,median.EXT,-15.769230769230768
20170328,chrV,1,b,25,zinc,water,ECA437,C,8,median.EXT,-8.769230769230768
20170328,chrV,1,b,25,zinc,water,N2,D,1,median.EXT,27.730769230769234
20170328,chrV,1,b,25,zinc,water,ECA481,D,11,median.EXT,0.7307692307692322
20170328,chrV,1,b,25,zinc,water,CB4856,D,2,median.EXT,-22.769230769230766
20170328,chrV,1,b,25,zinc,water,ECA411,D,5,median.EXT,-13.269230769230768
20170328,chrV,1,b,25,zinc,water,ECA437,D,8,median.EXT,-9.269230769230768
20170328,chrV,1,b,25,zinc,water,N2,E,1,median.EXT,32.73076923076923
20170328,chrV,1,b,25,zinc,water,ECA481,E,11,median.EXT,-0.26923076923076783
20170328,chrV,1,b,25,zinc,water,CB4856,E,2,median.EXT,-22.269230769230766
20170328,chrV,1,b,25,zinc,water,ECA411,E,5,median.EXT,-3.769230769230768
20170328,chrV,1,b,25,zinc,water,ECA437,E,8,median.EXT,-12.269230769230768
20170328,chrV,1,b,25,zinc,water,N2,F,1,median.EXT,24.730769230769234
20170328,chrV,1,b,25,zinc,water,ECA481,F,11,median.EXT,0.7307692307692322
20170328,chrV,1,b,25,zinc,water,CB4856,F,2,median.EXT,-11.269230769230768
20170328,chrV,1,b,25,zinc,water,ECA411,F,5,median.EXT,-22.269230769230766
20170328,chrV,1,b,25,zinc,water,ECA437,F,8,median.EXT,-1.2692307692307678
20170328,chrV,1,b,25,zinc,water,N2,G,1,median.EXT,24.230769230769234
20170328,chrV,1,b,25,zinc,water,ECA481,G,11,median.EXT,2.230769230769232
20170328,chrV,1,b,25,zinc,water,CB4856,G,2,median.EXT,-19.269230769230766
20170328,chrV,1,b,25,zinc,water,ECA437,G,8,median.EXT,-12.269230769230768
20170328,chrV,1,b,29,zinc,water,CB4856,A,2,median.EXT,-40.26923076923077
20170328,chrV,1,b,29,zinc,water,ECA411,A,5,median.EXT,-34.26923076923077
20170328,chrV,1,b,29,zinc,water,ECA437,A,8,median.EXT,-24.269230769230766
20170328,chrV,1,b,29,zinc,water,N2,B,1,median.EXT,39.23076923076923
20170328,chrV,1,b,29,zinc,water,ECA481,B,11,median.EXT,1.7307692307692322
20170328,chrV,1,b,29,zinc,water,CB4856,B,2,median.EXT,-21.269230769230766
20170328,chrV,1,b,29,zinc,water,ECA411,B,5,median.EXT,-25.269230769230766
20170328,chrV,1,b,29,zinc,water,N2,C,1,median.EXT,38.73076923076923
20170328,chrV,1,b,29,zinc,water,ECA481,C,11,median.EXT,-10.269230769230768
20170328,chrV,1,b,29,zinc,water,CB4856,C,2,median.EXT,-20.269230769230766
20170328,chrV,1,b,29,zinc,water,ECA411,C,5,median.EXT,-15.269230769230768
20170328,chrV,1,b,29,zinc,water,ECA437,C,8,median.EXT,0.23076923076923217
20170328,chrV,1,b,29,zinc,water,N2,D,1,median.EXT,34.73076923076923
20170328,chrV,1,b,29,zinc,water,ECA481,D,11,median.EXT,9.730769230769232
20170328,chrV,1,b,29,zinc,water,CB4856,D,2,median.EXT,-33.76923076923077
20170328,chrV,1,b,29,zinc,water,ECA411,D,5,median.EXT,-22.269230769230766
20170328,chrV,1,b,29,zinc,water,ECA437,D,8,median.EXT,-23.769230769230766
20170328,chrV,1,b,29,zinc,water,N2,E,1,median.EXT,44.73076923076923
20170328,chrV,1,b,29,zinc,water,ECA481,E,11,median.EXT,-3.269230769230768
20170328,chrV,1,b,29,zinc,water,CB4856,E,2,median.EXT,-26.269230769230766
20170328,chrV,1,b,29,zinc,water,ECA411,E,5,median.EXT,-14.269230769230768
20170328,chrV,1,b,29,zinc,water,ECA437,E,8,median.EXT,-15.269230769230768
20170328,chrV,1,b,29,zinc,water,N2,F,1,median.EXT,21.730769230769234
20170328,chrV,1,b,29,zinc,water,ECA481,F,11,median.EXT,-4.269230769230768
20170328,chrV,1,b,29,zinc,water,CB4856,F,2,median.EXT,-19.769230769230766
20170328,chrV,1,b,29,zinc,water,ECA411,F,5,median.EXT,-36.76923076923077
20170328,chrV,1,b,29,zinc,water,ECA437,F,8,median.EXT,-0.26923076923076783
20170328,chrV,1,b,29,zinc,water,ECA481,G,11,median.EXT,8.730769230769232
20170328,chrV,1,b,29,zinc,water,CB4856,G,2,median.EXT,-31.269230769230766
20170328,chrV,1,b,31,zinc,water,N2,A,1,median.EXT,15.730769230769232
20170328,chrV,1,b,31,zinc,water,ECA481,A,11,median.EXT,-9.269230769230768
20170328,chrV,1,b,31,zinc,water,CB4856,A,2,median.EXT,-38.26923076923077
20170328,chrV,1,b,31,zinc,water,ECA411,A,5,median.EXT,-19.269230769230766
20170328,chrV,1,b,31,zinc,water,ECA437,A,8,median.EXT,-22.769230769230766
20170328,chrV,1,b,31,zinc,water,N2,B,1,median.EXT,38.73076923076923
20170328,chrV,1,b,31,zinc,water,ECA481,B,11,median.EXT,-3.269230769230768
20170328,chrV,1,b,31,zinc,water,CB4856,B,2,median.EXT,-24.269230769230766
20170328,chrV,1,b,31,zinc,water,ECA411,B,5,median.EXT,-33.26923076923077
20170328,chrV,1,b,31,zinc,water,ECA437,B,8,median.EXT,-11.269230769230768
20170328,chrV,1,b,31,zinc,water,N2,C,1,median.EXT,14.730769230769232
20170328,chrV,1,b,31,zinc,water,ECA481,C,11,median.EXT,-13.269230769230768
20170328,chrV,1,b,31,zinc,water,CB4856,C,2,median.EXT,-39.26923076923077
20170328,chrV,1,b,31,zinc,water,ECA411,C,5,median.EXT,-21.269230769230766
20170328,chrV,1,b,31,zinc,water,ECA437,C,8,median.EXT,-14.769230769230768
20170328,chrV,1,b,31,zinc,water,N2,D,1,median.EXT,16.730769230769234
20170328,chrV,1,b,31,zinc,water,ECA481,D,11,median.EXT,0.23076923076923217
20170328,chrV,1,b,31,zinc,water,CB4856,D,2,median.EXT,-33.26923076923077
20170328,chrV,1,b,31,zinc,water,ECA411,D,5,median.EXT,-30.269230769230766
20170328,chrV,1,b,31,zinc,water,ECA437,D,8,median.EXT,-16.269230769230766
20170328,chrV,1,b,31,zinc,water,N2,E,1,median.EXT,29.730769230769234
20170328,chrV,1,b,31,zinc,water,CB4856,E,2,median.EXT,-4.769230769230768
20170328,chrV,1,b,31,zinc,water,ECA411,E,5,median.EXT,-37.26923076923077
20170328,chrV,1,b,31,zinc,water,ECA437,E,8,median.EXT,-28.769230769230766
20170328,chrV,1,b,31,zinc,water,N2,F,1,median.EXT,24.730769230769234
20170328,chrV,1,b,31,zinc,water,ECA481,F,11,median.EXT,-14.269230769230768
20170328,chrV,1,b,31,zinc,water,CB4856,F,2,median.EXT,-36.76923076923077
20170328,chrV,1,b,31,zinc,water,ECA437,F,8,median.EXT,-9.769230769230768
20170328,chrV,1,b,31,zinc,water,N2,G,1,median.EXT,8.230769230769232
20170328,chrV,1,b,31,zinc,water,ECA481,G,11,median.EXT,-2.269230769230768
20170328,chrV,1,b,31,zinc,water,CB4856,G,2,median.EXT,-30.269230769230766
20170328,chrV,1,b,31,zinc,water,ECA411,G,5,median.EXT,-24.269230769230766
20170328,chrV,1,b,31,zinc,water,ECA437,G,8,median.EXT,4.230769230769232
20170328,chrV,1,b,36,zinc,water,N2,A,1,median.EXT,30.230769230769234
20170328,chrV,1,b,36,zinc,water,ECA481,A,11,median.EXT,0.7307692307692322
20170328,chrV,1,b,36,zinc,water,CB4856,A,2,median.EXT,-14.269230769230768
20170328,chrV,1,b,36,zinc,water,ECA411,A,5,median.EXT,-19.269230769230766
20170328,chrV,1,b,36,zinc,water,ECA437,A,8,median.EXT,2.730769230769232
20170328,chrV,1,b,36,zinc,water,N2,B,1,median.EXT,42.73076923076923
20170328,chrV,1,b,36,zinc,water,ECA481,B,11,median.EXT,2.730769230769232
20170328,chrV,1,b,36,zinc,water,CB4856,B,2,median.EXT,8.730769230769232
20170328,chrV,1,b,36,zinc,water,ECA411,B,5,median.EXT,-23.769230769230766
20170328,chrV,1,b,36,zinc,water,ECA437,B,8,median.EXT,9.730769230769232
20170328,chrV,1,b,36,zinc,water,N2,C,1,median.EXT,48.23076923076923
20170328,chrV,1,b,36,zinc,water,ECA481,C,11,median.EXT,3.230769230769232
20170328,chrV,1,b,36,zinc,water,CB4856,C,2,median.EXT,0.23076923076923217
20170328,chrV,1,b,36,zinc,water,ECA411,C,5,median.EXT,-8.269230769230768
20170328,chrV,1,b,36,zinc,water,ECA437,C,8,median.EXT,-17.269230769230766
20170328,chrV,1,b,36,zinc,water,N2,D,1,median.EXT,30.730769230769234
20170328,chrV,1,b,36,zinc,water,ECA481,D,11,median.EXT,-19.269230769230766
20170328,chrV,1,b,36,zinc,water,CB4856,D,2,median.EXT,-34.26923076923077
20170328,chrV,1,b,36,zinc,water,ECA411,D,5,median.EXT,-9.269230769230768
20170328,chrV,1,b,36,zinc,water,ECA437,D,8,median.EXT,-19.269230769230766
20170328,chrV,1,b,36,zinc,water,N2,E,1,median.EXT,62.23076923076923
20170328,chrV,1,b,36,zinc,water,ECA481,E,11,median.EXT,-7.269230769230768
20170328,chrV,1,b,36,zinc,water,CB4856,E,2,median.EXT,-21.769230769230766
20170328,chrV,1,b,36,zinc,water,ECA437,E,8,median.EXT,12.230769230769232
20170328,chrV,1,b,36,zinc,water,N2,F,1,median.EXT,56.23076923076923
20170328,chrV,1,b,36,zinc,water,ECA481,F,11,median.EXT,-15.769230769230768
20170328,chrV,1,b,36,zinc,water,CB4856,F,2,median.EXT,-8.769230769230768
20170328,chrV,1,b,36,zinc,water,ECA411,F,5,median.EXT,-13.769230769230768
20170328,chrV,1,b,36,zinc,water,ECA437,F,8,median.EXT,16.730769230769234
20170328,chrV,1,b,36,zinc,water,N2,G,1,median.EXT,46.73076923076923
20170328,chrV,1,b,36,zinc,water,ECA481,G,11,median.EXT,-3.269230769230768
20170328,chrV,1,b,36,zinc,water,CB4856,G,2,median.EXT,-9.269230769230768
20170328,chrV,1,b,36,zinc,water,ECA411,G,5,median.EXT,-22.269230769230766
20170328,chrV,1,b,36,zinc,water,ECA437,G,8,median.EXT,-6.269230769230768
20170327,chrV,1,a,2,zinc,water,N2,A,1,median.norm.EXT,0.1368461901869083
20170327,chrV,1,a,2,zinc,water,CB4856,A,2,median.norm.EXT,-0.05147106080881209
20170327,chrV,1,a,2,zinc,water,ECA437,A,5,median.norm.EXT,0.02083571738032023
20170327,chrV,1,a,2,zinc,water,CB4856,B,2,median.norm.EXT,-0.026319878840696607
20170327,chrV,1,a,2,zinc,water,ECA437,B,5,median.norm.EXT,0.05343089997550269
20170327,chrV,1,a,2,zinc,water,CB4856,C,2,median.norm.EXT,9.756664216945508e-5
20170327,chrV,1,a,2,zinc,water,ECA437,C,5,median.norm.EXT,-0.1499446274506577
20170327,chrV,1,a,2,zinc,water,N2,E,1,median.norm.EXT,0.0027266746233900793
20170327,chrV,1,a,2,zinc,water,ECA437,E,5,median.norm.EXT,0.10482631792546762
20170327,chrV,1,a,2,zinc,water,N2,G,1,median.norm.EXT,-0.035683527885193876
20170327,chrV,1,a,2,zinc,water,ECA437,G,5,median.norm.EXT,-0.052741939530670044
20170327,chrV,1,a,5,water,None,N2,A,1,median.norm.EXT,-0.1472718685953468
20170327,chrV,1,a,5,water,None,CB4856,A,2,median.norm.EXT,-0.004586609942136808
20170327,chrV,1,a,5,water,None,ECA437,A,5,median.norm.EXT,-0.04067075233696059
20170327,chrV,1,a,5,water,None,N2,B,1,median.norm.EXT,-0.20783279090571083
20170327,chrV,1,a,5,water,None,CB4856,B,2,median.norm.EXT,-0.28401133094977415
20170327,chrV,1,a,5,water,None,ECA437,B,5,median.norm.EXT,0.16022820487267586
20170327,chrV,1,a,5,water,None,N2,C,1,median.norm.EXT,-0.14695949129807084
20170327,chrV,1,a,5,water,None,CB4856,C,2,median.norm.EXT,-0.07529170470826628
20170327,chrV,1,a,5,water,None,ECA437,C,5,median.norm.EXT,0.10207141670408783
20170327,chrV,1,a,5,water,None,N2,D,1,median.norm.EXT,-0.153937259292788
20170327,chrV,1,a,5,water,None,CB4856,D,2,median.norm.EXT,-0.0742495312904533
20170327,chrV,1,a,5,water,None,ECA437,D,5,median.norm.EXT,0.16745640081054936
20170327,chrV,1,a,5,water,None,N2,E,1,median.norm.EXT,-0.034337283796585946
20170327,chrV,1,a,5,water,None,CB4856,E,2,median.norm.EXT,-0.11706845757395277
20170327,chrV,1,a,5,water,None,ECA437,E,5,median.norm.EXT,0.1520706406275526
20170327,chrV,1,a,5,water,None,N2,F,1,median.norm.EXT,-0.11113975751695802
20170327,chrV,1,a,5,water,None,CB4856,F,2,median.norm.EXT,-0.1311247559634675
20170327,chrV,1,a,5,water,None,ECA437,F,5,median.norm.EXT,0.24380048683205502
20170327,chrV,1,a,5,water,None,N2,G,1,median.norm.EXT,0.006855037655115425
20170327,chrV,1,a,5,water,None,CB4856,G,2,median.norm.EXT,0.0430324376769088
20170327,chrV,1,a,5,water,None,ECA437,G,5,median.norm.EXT,0.09030390100676668
20170327,chrV,1,a,10,water,None,N2,A,1,median.norm.EXT,-0.0632458278192337
20170327,chrV,1,a,10,water,None,CB4856,A,2,median.norm.EXT,-0.16454331989884874
20170327,chrV,1,a,10,water,None,ECA437,A,5,median.norm.EXT,0.18326451365336693
20170327,chrV,1,a,10,water,None,N2,B,1,median.norm.EXT,0.06098486399177595
20170327,chrV,1,a,10,water,None,CB4856,B,2,median.norm.EXT,-0.20879081414634293
20170327,chrV,1,a,10,water,None,ECA437,B,5,median.norm.EXT,0.19436626963901305
20170327,chrV,1,a,10,water,None,N2,C,1,median.norm.EXT,-0.09242444777997659
20170327,chrV,1,a,10,water,None,CB4856,C,2,median.norm.EXT,-0.17952915855959894
20170327,chrV,1,a,10,water,None,ECA437,C,5,median.norm.EXT,0.27218427427867253
20170327,chrV,1,a,10,water,None,N2,D,1,median.norm.EXT,-0.08620785382753336
20170327,chrV,1,a,10,water,None,CB4856,D,2,median.norm.EXT,0.03916339005786153
20170327,chrV,1,a,10,water,None,ECA437,D,5,median.norm.EXT,0.2903610654738845
20170327,chrV,1,a,10,water,None,N2,E,1,median.norm.EXT,-0.18353397836319119
20170327,chrV,1,a,10,water,None,CB4856,E,2,median.norm.EXT,-0.13252394675676016
20170327,chrV,1,a,10,water,None,ECA437,E,5,median.norm.EXT,0.05763561228008353
20170327,chrV,1,a,10,water,None,N2,F,1,median.norm.EXT,-0.1114568389497722
20170327,chrV,1,a,10,water,None,CB4856,F,2,median.norm.EXT,-0.10232945824209004
20170327,chrV,1,a,10,water,None,ECA437,F,5,median.norm.EXT,0.20577960338175727
20170327,chrV,1,a,10,water,None,N2,G,1,median.norm.EXT,-0.06859126405679904
20170327,chrV,1,a,10,water,None,CB4856,G,2,median.norm.EXT,-0.19416006965777843
20170327,chrV,1,a,10,water,None,ECA437,G,5,median.norm.EXT,0.07156675664140234
20170327,chrV,1,a,13,zinc,water,N2,A,1,median.norm.EXT,0.0789453032676837
20170327,chrV,1,a,13,zinc,water,CB4856,A,2,median.norm.EXT,-0.01556134808651285
20170327,chrV,1,a,13,zinc,water,ECA437,A,5,median.norm.EXT,-0.006015664909993357
20170327,chrV,1,a,13,zinc,water,N2,B,1,median.norm.EXT,0.018991721460494916
20170327,chrV,1,a,13,zinc,water,CB4856,B,2,median.norm.EXT,0.03676423330883608
20170327,chrV,1,a,13,zinc,water,ECA437,B,5,median.norm.EXT,-0.02661604838130468
20170327,chrV,1,a,13,zinc,water,N2,C,1,median.norm.EXT,0.005591969627243986
20170327,chrV,1,a,13,zinc,water,CB4856,C,2,median.norm.EXT,-0.035153574910341955
20170327,chrV,1,a,13,zinc,water,ECA437,C,5,median.norm.EXT,-0.13069608415148146
20170327,chrV,1,a,13,zinc,water,N2,D,1,median.norm.EXT,-0.0033592234812873326
20170327,chrV,1,a,13,zinc,water,CB4856,D,2,median.norm.EXT,-0.029749528159053816
20170327,chrV,1,a,13,zinc,water,ECA437,D,5,median.norm.EXT,-0.01184687780227508
20170327,chrV,1,a,13,zinc,water,N2,E,1,median.norm.EXT,0.07247851902312188
20170327,chrV,1,a,13,zinc,water,CB4856,E,2,median.norm.EXT,-0.08208822570755744
20170327,chrV,1,a,13,zinc,water,ECA437,E,5,median.norm.EXT,-0.060435819896803765
20170327,chrV,1,a,13,zinc,water,N2,F,1,median.norm.EXT,0.05973342098390603
20170327,chrV,1,a,13,zinc,water,CB4856,F,2,median.norm.EXT,-0.06398203534788036
20170327,chrV,1,a,13,zinc,water,ECA437,F,5,median.norm.EXT,-0.0481414270685225
20170327,chrV,1,a,13,zinc,water,N2,G,1,median.norm.EXT,0.06555211209671488
20170327,chrV,1,a,13,zinc,water,CB4856,G,2,median.norm.EXT,0.015335661880264728
20170327,chrV,1,a,13,zinc,water,ECA437,G,5,median.norm.EXT,-0.12156910002449714
20170327,chrV,1,a,18,water,None,N2,A,1,median.norm.EXT,0.06535570732893804
20170327,chrV,1,a,18,water,None,CB4856,A,2,median.norm.EXT,-0.04903105438658316
20170327,chrV,1,a,18,water,None,ECA437,A,5,median.norm.EXT,0.23489559070511057
20170327,chrV,1,a,18,water,None,N2,B,1,median.norm.EXT,0.039612285085485546
20170327,chrV,1,a,18,water,None,CB4856,B,2,median.norm.EXT,-0.012716691242951817
20170327,chrV,1,a,18,water,None,N2,C,1,median.norm.EXT,0.02989614867855085
20170327,chrV,1,a,18,water,None,CB4856,C,2,median.norm.EXT,0.03895757390055245
20170327,chrV,1,a,18,water,None,ECA437,C,5,median.norm.EXT,0.1928243932941075
20170327,chrV,1,a,18,water,None,N2,D,1,median.norm.EXT,0.05230327769831046
20170327,chrV,1,a,18,water,None,CB4856,D,2,median.norm.EXT,0.025042100036828285
20170327,chrV,1,a,18,water,None,N2,E,1,median.norm.EXT,5.415951860664563e-4
20170327,chrV,1,a,18,water,None,CB4856,E,2,median.norm.EXT,0.06988147516424416
20170327,chrV,1,a,18,water,None,N2,F,1,median.norm.EXT,-0.12451505359151259
20170327,chrV,1,a,18,water,None,CB4856,F,2,median.norm.EXT,-0.09302758073605043
20170327,chrV,1,a,18,water,None,N2,G,1,median.norm.EXT,0.01078897691232118
20170327,chrV,1,a,18,water,None,CB4856,G,2,median.norm.EXT,0.05014941490258153
20170327,chrV,1,a,18,water,None,ECA437,G,5,median.norm.EXT,0.24373553770886824
20170327,chrV,1,a,21,zinc,water,N2,A,1,median.norm.EXT,0.09597475962462546
20170327,chrV,1,a,21,zinc,water,CB4856,B,2,median.norm.EXT,0.03513024638073151
20170327,chrV,1,a,21,zinc,water,N2,C,1,median.norm.EXT,0.02507738453384304
20170327,chrV,1,a,21,zinc,water,N2,D,1,median.norm.EXT,0.06057375711835981
20170327,chrV,1,a,21,zinc,water,N2,G,1,median.norm.EXT,0.08453299598632083
20170327,chrV,1,a,21,zinc,water,CB4856,G,2,median.norm.EXT,-0.03311154308867944
20170327,chrV,1,a,26,zinc,water,N2,A,1,median.norm.EXT,0.07602043165594344
20170327,chrV,1,a,26,zinc,water,CB4856,A,2,median.norm.EXT,-0.040303435864096314
20170327,chrV,1,a,26,zinc,water,N2,B,1,median.norm.EXT,0.01646086040512399
