date,experiment,round,assay,plate,condition,control,strain,row,col,trait,phenotype
20180320,chrX_nils,NA,NA,3,water,None,N2,D,2,norm.n,74.66666666666667
20180320,chrX_nils,NA,NA,3,water,None,CB4856,D,3,norm.n,143.66666666666666
20180320,chrX_nils,NA,NA,3,water,None,CB4856,D,4,norm.n,186.5
20180320,chrX_nils,NA,NA,3,water,None,ECA828,D,5,norm.n,118.66666666666667
20180320,chrX_nils,NA,NA,3,water,None,ECA828,D,6,norm.n,127.66666666666667
20180320,chrX_nils,NA,NA,3,water,None,ECA828,D,7,norm.n,179.66666666666666
20180320,chrX_nils,NA,NA,3,water,None,ECA929,D,8,norm.n,57.333333333333336
20180320,chrX_nils,NA,NA,3,water,None,ECA929,D,9,norm.n,101.33333333333333
20180320,chrX_nils,NA,NA,3,water,None,N2,E,1,norm.n,104
20180320,chrX_nils,NA,NA,3,water,None,ECA929,E,10,norm.n,126
20180320,chrX_nils,NA,NA,3,water,None,ECA931,E,11,norm.n,123
20180320,chrX_nils,NA,NA,3,water,None,ECA931,E,12,norm.n,126.33333333333333
20180320,chrX_nils,NA,NA,3,water,None,N2,E,2,norm.n,131
20180320,chrX_nils,NA,NA,3,water,None,CB4856,E,3,norm.n,99
20180320,chrX_nils,NA,NA,3,water,None,CB4856,E,4,norm.n,205.66666666666666
20180320,chrX_nils,NA,NA,3,water,None,ECA828,E,5,norm.n,136.66666666666666
20180320,chrX_nils,NA,NA,3,water,None,ECA828,E,6,norm.n,126.66666666666667
20180320,chrX_nils,NA,NA,3,water,None,ECA828,E,7,norm.n,134
20180320,chrX_nils,NA,NA,3,water,None,ECA929,E,8,norm.n,129.66666666666666
20180320,chrX_nils,NA,NA,3,water,None,ECA929,E,9,norm.n,98.33333333333333
20180320,chrX_nils,NA,NA,3,water,None,N2,F,1,norm.n,146.33333333333334
20180320,chrX_nils,NA,NA,3,water,None,ECA929,F,10,norm.n,91.33333333333333
20180320,chrX_nils,NA,NA,3,water,None,ECA931,F,11,norm.n,41
20180320,chrX_nils,NA,NA,3,water,None,ECA931,F,12,norm.n,101
20180320,chrX_nils,NA,NA,3,water,None,N2,F,2,norm.n,91.66666666666667
20180320,chrX_nils,NA,NA,3,water,None,CB4856,F,3,norm.n,180
20180320,chrX_nils,NA,NA,3,water,None,CB4856,F,4,norm.n,121.33333333333333
20180320,chrX_nils,NA,NA,3,water,None,ECA828,F,5,norm.n,144.33333333333334
20180320,chrX_nils,NA,NA,3,water,None,ECA828,F,6,norm.n,119.33333333333333
20180320,chrX_nils,NA,NA,3,water,None,ECA828,F,7,norm.n,143.66666666666666
20180320,chrX_nils,NA,NA,3,water,None,ECA929,F,8,norm.n,107
20180320,chrX_nils,NA,NA,3,water,None,ECA929,F,9,norm.n,116.33333333333333
20180320,chrX_nils,NA,NA,3,water,None,N2,G,1,norm.n,110.33333333333333
20180320,chrX_nils,NA,NA,3,water,None,ECA929,G,10,norm.n,132
20180320,chrX_nils,NA,NA,3,water,None,ECA931,G,11,norm.n,162
20180320,chrX_nils,NA,NA,3,water,None,ECA931,G,12,norm.n,99.66666666666667
20180320,chrX_nils,NA,NA,3,water,None,N2,G,2,norm.n,173
20180320,chrX_nils,NA,NA,3,water,None,CB4856,G,3,norm.n,125
20180320,chrX_nils,NA,NA,3,water,None,CB4856,G,4,norm.n,185.33333333333334
20180320,chrX_nils,NA,NA,3,water,None,ECA828,G,5,norm.n,140.66666666666666
20180320,chrX_nils,NA,NA,3,water,None,ECA828,G,6,norm.n,117.33333333333333
20180320,chrX_nils,NA,NA,3,water,None,ECA828,G,7,norm.n,157
20180320,chrX_nils,NA,NA,3,water,None,ECA929,G,8,norm.n,110.33333333333333
20180320,chrX_nils,NA,NA,3,water,None,ECA929,G,9,norm.n,133.66666666666666
20180320,chrX_nils,NA,NA,3,water,None,N2,H,1,norm.n,111
20180320,chrX_nils,NA,NA,3,water,None,ECA931,H,11,norm.n,87.66666666666667
20180320,chrX_nils,NA,NA,3,water,None,CB4856,H,3,norm.n,181
20180320,chrX_nils,NA,NA,3,water,None,ECA828,H,5,norm.n,118.33333333333333
20180320,chrX_nils,NA,NA,3,water,None,ECA828,H,6,norm.n,132
20180320,chrX_nils,NA,NA,3,water,None,ECA929,H,8,norm.n,100.33333333333333
20180320,chrX_nils,NA,NA,3,water,None,ECA929,H,9,norm.n,154.66666666666666
20180320,chrX_nils,NA,NA,4,zinc,water,N2,A,1,norm.n,78.33333333333333
20180320,chrX_nils,NA,NA,4,zinc,water,ECA929,A,10,norm.n,37
20180320,chrX_nils,NA,NA,4,zinc,water,ECA931,A,11,norm.n,66.33333333333333
20180320,chrX_nils,NA,NA,4,zinc,water,ECA931,A,12,norm.n,112.66666666666667
20180320,chrX_nils,NA,NA,4,zinc,water,N2,A,2,norm.n,111
20180320,chrX_nils,NA,NA,4,zinc,water,CB4856,A,3,norm.n,30.666666666666668
20180320,chrX_nils,NA,NA,4,zinc,water,CB4856,A,4,norm.n,77.33333333333333
20180320,chrX_nils,NA,NA,4,zinc,water,ECA828,A,5,norm.n,117
20180320,chrX_nils,NA,NA,4,zinc,water,ECA828,A,6,norm.n,69.33333333333333
20180320,chrX_nils,NA,NA,4,zinc,water,ECA828,A,7,norm.n,101
20180320,chrX_nils,NA,NA,4,zinc,water,ECA929,A,8,norm.n,43.333333333333336
20180320,chrX_nils,NA,NA,4,zinc,water,N2,B,1,norm.n,94.66666666666667
20180320,chrX_nils,NA,NA,4,zinc,water,ECA929,B,10,norm.n,104
20180320,chrX_nils,NA,NA,4,zinc,water,ECA931,B,11,norm.n,86.66666666666667
20180320,chrX_nils,NA,NA,4,zinc,water,ECA931,B,12,norm.n,32.666666666666664
20180320,chrX_nils,NA,NA,4,zinc,water,N2,B,2,norm.n,82.33333333333333
20180320,chrX_nils,NA,NA,4,zinc,water,CB4856,B,3,norm.n,109.66666666666667
20180320,chrX_nils,NA,NA,4,zinc,water,CB4856,B,4,norm.n,69.33333333333333
20180320,chrX_nils,NA,NA,4,zinc,water,ECA828,B,5,norm.n,94
20180320,chrX_nils,NA,NA,4,zinc,water,ECA828,B,6,norm.n,65.33333333333333
20180320,chrX_nils,NA,NA,4,zinc,water,ECA828,B,7,norm.n,51.666666666666664
20180320,chrX_nils,NA,NA,4,zinc,water,ECA929,B,8,norm.n,77.66666666666667
20180320,chrX_nils,NA,NA,4,zinc,water,ECA929,B,9,norm.n,78.33333333333333
20180320,chrX_nils,NA,NA,4,zinc,water,N2,C,1,norm.n,113
20180320,chrX_nils,NA,NA,4,zinc,water,ECA929,C,10,norm.n,118.33333333333333
20180320,chrX_nils,NA,NA,4,zinc,water,ECA931,C,11,norm.n,34
20180320,chrX_nils,NA,NA,4,zinc,water,ECA931,C,12,norm.n,71
20180320,chrX_nils,NA,NA,4,zinc,water,N2,C,2,norm.n,65.33333333333333
20180320,chrX_nils,NA,NA,4,zinc,water,CB4856,C,3,norm.n,81.66666666666667
20180320,chrX_nils,NA,NA,4,zinc,water,CB4856,C,4,norm.n,99.66666666666667
20180320,chrX_nils,NA,NA,4,zinc,water,ECA828,C,5,norm.n,97
20180320,chrX_nils,NA,NA,4,zinc,water,ECA828,C,6,norm.n,89
20180320,chrX_nils,NA,NA,4,zinc,water,ECA828,C,7,norm.n,58.333333333333336
20180320,chrX_nils,NA,NA,4,zinc,water,ECA929,C,8,norm.n,25.333333333333332
20180320,chrX_nils,NA,NA,4,zinc,water,ECA929,C,9,norm.n,73.33333333333333
20180320,chrX_nils,NA,NA,4,zinc,water,N2,D,1,norm.n,78
20180320,chrX_nils,NA,NA,4,zinc,water,ECA929,D,10,norm.n,84.33333333333333
20180320,chrX_nils,NA,NA,4,zinc,water,ECA931,D,11,norm.n,71
20180320,chrX_nils,NA,NA,4,zinc,water,ECA931,D,12,norm.n,67.66666666666667
20180320,chrX_nils,NA,NA,4,zinc,water,N2,D,2,norm.n,75.33333333333333
20180320,chrX_nils,NA,NA,4,zinc,water,CB4856,D,3,norm.n,127.33333333333333
20180320,chrX_nils,NA,NA,4,zinc,water,ECA828,D,5,norm.n,75.33333333333333
20180320,chrX_nils,NA,NA,4,zinc,water,ECA828,D,6,norm.n,108
20180320,chrX_nils,NA,NA,4,zinc,water,ECA828,D,7,norm.n,80.33333333333333
20180320,chrX_nils,NA,NA,4,zinc,water,ECA929,D,8,norm.n,51
20180320,chrX_nils,NA,NA,4,zinc,water,ECA929,D,9,norm.n,65.33333333333333
20180320,chrX_nils,NA,NA,4,zinc,water,N2,E,1,norm.n,75.33333333333333
20180320,chrX_nils,NA,NA,4,zinc,water,ECA929,E,10,norm.n,53.333333333333336
20180320,chrX_nils,NA,NA,4,zinc,water,ECA931,E,11,norm.n,82.66666666666667
20180320,chrX_nils,NA,NA,4,zinc,water,ECA931,E,12,norm.n,40.333333333333336
20180320,chrX_nils,NA,NA,4,zinc,water,N2,E,2,norm.n,105.66666666666667
20180320,chrX_nils,NA,NA,4,zinc,water,CB4856,E,3,norm.n,51.333333333333336
20180320,chrX_nils,NA,NA,4,zinc,water,CB4856,E,4,norm.n,46
20180320,chrX_nils,NA,NA,4,zinc,water,ECA828,E,5,norm.n,97.66666666666667
20180320,chrX_nils,NA,NA,4,zinc,water,ECA828,E,6,norm.n,71
20180320,chrX_nils,NA,NA,4,zinc,water,ECA828,E,7,norm.n,70
20180320,chrX_nils,NA,NA,4,zinc,water,ECA929,E,8,norm.n,75.66666666666667
20180320,chrX_nils,NA,NA,4,zinc,water,ECA929,E,9,norm.n,37.333333333333336
20180320,chrX_nils,NA,NA,4,zinc,water,N2,F,1,norm.n,80.66666666666667
20180320,chrX_nils,NA,NA,4,zinc,water,ECA929,F,10,norm.n,58.333333333333336
20180320,chrX_nils,NA,NA,4,zinc,water,ECA931,F,11,norm.n,97.33333333333333
20180320,chrX_nils,NA,NA,4,zinc,water,ECA931,F,12,norm.n,87
20180320,chrX_nils,NA,NA,4,zinc,water,N2,F,2,norm.n,78.33333333333333
20180320,chrX_nils,NA,NA,4,zinc,water,CB4856,F,3,norm.n,94.33333333333333
20180320,chrX_nils,NA,NA,4,zinc,water,CB4856,F,4,norm.n,104.33333333333333
20180320,chrX_nils,NA,NA,4,zinc,water,ECA828,F,5,norm.n,86.66666666666667
20180320,chrX_nils,NA,NA,4,zinc,water,ECA828,F,6,norm.n,44.333333333333336
20180320,chrX_nils,NA,NA,4,zinc,water,ECA828,F,7,norm.n,53.333333333333336
20180320,chrX_nils,NA,NA,4,zinc,water,ECA929,F,8,norm.n,45.333333333333336
20180320,chrX_nils,NA,NA,4,zinc,water,N2,G,1,norm.n,124.33333333333333
20180320,chrX_nils,NA,NA,4,zinc,water,ECA929,G,10,norm.n,86.33333333333333
20180320,chrX_nils,NA,NA,4,zinc,water,ECA931,G,11,norm.n,91.33333333333333
20180320,chrX_nils,NA,NA,4,zinc,water,ECA931,G,12,norm.n,75.66666666666667
20180320,chrX_nils,NA,NA,4,zinc,water,N2,G,2,norm.n,85.33333333333333
20180320,chrX_nils,NA,NA,4,zinc,water,CB4856,G,3,norm.n,30.333333333333332
20180320,chrX_nils,NA,NA,4,zinc,water,CB4856,G,4,norm.n,36
20180320,chrX_nils,NA,NA,4,zinc,water,ECA828,G,5,norm.n,77
20180320,chrX_nils,NA,NA,4,zinc,water,ECA828,G,6,norm.n,64.33333333333333
20180320,chrX_nils,NA,NA,4,zinc,water,ECA828,G,7,norm.n,40.333333333333336
20180320,chrX_nils,NA,NA,4,zinc,water,ECA929,G,8,norm.n,70
20180320,chrX_nils,NA,NA,4,zinc,water,N2,H,1,norm.n,84
20180320,chrX_nils,NA,NA,4,zinc,water,ECA931,H,11,norm.n,36
20180320,chrX_nils,NA,NA,4,zinc,water,CB4856,H,3,norm.n,79.66666666666667
20180320,chrX_nils,NA,NA,4,zinc,water,ECA828,H,6,norm.n,105.33333333333333
20180320,chrX_nils,NA,NA,4,zinc,water,ECA929,H,8,norm.n,62.666666666666664
20180320,chrX_nils,NA,NA,4,zinc,water,ECA929,H,9,norm.n,84
20180320,chrX_nils,NA,NA,5,water,None,N2,A,1,norm.n,103.66666666666667
20180320,chrX_nils,NA,NA,5,water,None,ECA929,A,10,norm.n,95
20180320,chrX_nils,NA,NA,5,water,None,ECA931,A,11,norm.n,105.66666666666667
20180320,chrX_nils,NA,NA,5,water,None,ECA931,A,12,norm.n,145
20180320,chrX_nils,NA,NA,5,water,None,N2,A,2,norm.n,120
20180320,chrX_nils,NA,NA,5,water,None,CB4856,A,3,norm.n,100
20180320,chrX_nils,NA,NA,5,water,None,CB4856,A,4,norm.n,185
20180320,chrX_nils,NA,NA,5,water,None,ECA828,A,5,norm.n,109.66666666666667
20180320,chrX_nils,NA,NA,5,water,None,ECA828,A,6,norm.n,67.33333333333333
20180320,chrX_nils,NA,NA,5,water,None,ECA828,A,7,norm.n,166.33333333333334
20180320,chrX_nils,NA,NA,5,water,None,ECA929,A,8,norm.n,131.66666666666666
20180320,chrX_nils,NA,NA,5,water,None,ECA929,A,9,norm.n,128.33333333333334
20180320,chrX_nils,NA,NA,5,water,None,N2,B,1,norm.n,65.66666666666667
20180320,chrX_nils,NA,NA,5,water,None,ECA929,B,10,norm.n,104.33333333333333
20180320,chrX_nils,NA,NA,5,water,None,ECA931,B,11,norm.n,65.66666666666667
20180320,chrX_nils,NA,NA,5,water,None,ECA931,B,12,norm.n,113.66666666666667
20180320,chrX_nils,NA,NA,5,water,None,N2,B,2,norm.n,49.666666666666664
20180320,chrX_nils,NA,NA,5,water,None,CB4856,B,3,norm.n,144.66666666666666
20180320,chrX_nils,NA,NA,5,water,None,CB4856,B,4,norm.n,129
20180320,chrX_nils,NA,NA,5,water,None,ECA828,B,5,norm.n,116
20180320,chrX_nils,NA,NA,5,water,None,ECA828,B,6,norm.n,118.33333333333333
20180320,chrX_nils,NA,NA,5,water,None,ECA929,B,8,norm.n,113.33333333333333
20180320,chrX_nils,NA,NA,5,water,None,ECA929,B,9,norm.n,157.66666666666666
20180320,chrX_nils,NA,NA,5,water,None,N2,C,1,norm.n,72.66666666666667
20180320,chrX_nils,NA,NA,5,water,None,ECA929,C,10,norm.n,138
20180320,chrX_nils,NA,NA,5,water,None,ECA931,C,11,norm.n,79.66666666666667
20180320,chrX_nils,NA,NA,5,water,None,ECA931,C,12,norm.n,65.5
20180320,chrX_nils,NA,NA,5,water,None,N2,C,2,norm.n,120
20180320,chrX_nils,NA,NA,5,water,None,CB4856,C,3,norm.n,138
20180320,chrX_nils,NA,NA,5,water,None,CB4856,C,4,norm.n,180.33333333333334
20180320,chrX_nils,NA,NA,5,water,None,ECA828,C,5,norm.n,157.66666666666666
20180320,chrX_nils,NA,NA,5,water,None,ECA828,C,6,norm.n,101.66666666666667
20180320,chrX_nils,NA,NA,5,water,None,ECA828,C,7,norm.n,105.33333333333333
20180320,chrX_nils,NA,NA,5,water,None,ECA929,C,9,norm.n,107.66666666666667
20180320,chrX_nils,NA,NA,5,water,None,N2,D,1,norm.n,101
20180320,chrX_nils,NA,NA,5,water,None,ECA929,D,10,norm.n,126
20180320,chrX_nils,NA,NA,5,water,None,ECA931,D,11,norm.n,57.666666666666664
20180320,chrX_nils,NA,NA,5,water,None,ECA931,D,12,norm.n,88.66666666666667
20180320,chrX_nils,NA,NA,5,water,None,N2,D,2,norm.n,104
20180320,chrX_nils,NA,NA,5,water,None,CB4856,D,3,norm.n,163.33333333333334
20180320,chrX_nils,NA,NA,5,water,None,CB4856,D,4,norm.n,73.33333333333333
20180320,chrX_nils,NA,NA,5,water,None,ECA828,D,5,norm.n,125
20180320,chrX_nils,NA,NA,5,water,None,ECA828,D,6,norm.n,139.33333333333334
20180320,chrX_nils,NA,NA,5,water,None,ECA828,D,7,norm.n,120.66666666666667
20180320,chrX_nils,NA,NA,5,water,None,ECA929,D,8,norm.n,85.66666666666667
20180320,chrX_nils,NA,NA,5,water,None,ECA929,D,9,norm.n,116.33333333333333
20180320,chrX_nils,NA,NA,5,water,None,N2,E,1,norm.n,128
20180320,chrX_nils,NA,NA,5,water,None,ECA929,E,10,norm.n,66
20180320,chrX_nils,NA,NA,5,water,None,ECA931,E,11,norm.n,70
20180320,chrX_nils,NA,NA,5,water,None,ECA931,E,12,norm.n,127
20180320,chrX_nils,NA,NA,5,water,None,N2,E,2,norm.n,164
20180320,chrX_nils,NA,NA,5,water,None,CB4856,E,3,norm.n,186.33333333333334
20180320,chrX_nils,NA,NA,5,water,None,CB4856,E,4,norm.n,173.33333333333334
20180320,chrX_nils,NA,NA,5,water,None,ECA828,E,5,norm.n,132.33333333333334
20180320,chrX_nils,NA,NA,5,water,None,ECA828,E,6,norm.n,85.66666666666667
20180320,chrX_nils,NA,NA,5,water,None,ECA828,E,7,norm.n,144.33333333333334
20180320,chrX_nils,NA,NA,5,water,None,ECA929,E,8,norm.n,132
20180320,chrX_nils,NA,NA,5,water,None,ECA929,E,9,norm.n,111
20180320,chrX_nils,NA,NA,5,water,None,N2,F,1,norm.n,94.33333333333333
20180320,chrX_nils,NA,NA,5,water,None,ECA929,F,10,norm.n,77.66666666666667
20180320,chrX_nils,NA,NA,5,water,None,ECA931,F,11,norm.n,102
20180320,chrX_nils,NA,NA,5,water,None,ECA931,F,12,norm.n,108.66666666666667
20180320,chrX_nils,NA,NA,5,water,None,N2,F,2,norm.n,135.33333333333334
20180320,chrX_nils,NA,NA,5,water,None,CB4856,F,3,norm.n,151
20180320,chrX_nils,NA,NA,5,water,None,CB4856,F,4,norm.n,166.33333333333334
20180320,chrX_nils,NA,NA,5,water,None,ECA828,F,5,norm.n,147
20180320,chrX_nils,NA,NA,5,water,None,ECA828,F,6,norm.n,167
20180320,chrX_nils,NA,NA,5,water,None,ECA828,F,7,norm.n,132.66666666666666
20180320,chrX_nils,NA,NA,5,water,None,ECA929,F,8,norm.n,129
20180320,chrX_nils,NA,NA,5,water,None,ECA929,F,9,norm.n,147.33333333333334
20180320,chrX_nils,NA,NA,5,water,None,N2,G,1,norm.n,107
20180320,chrX_nils,NA,NA,5,water,None,ECA929,G,10,norm.n,102
20180320,chrX_nils,NA,NA,5,water,None,ECA931,G,11,norm.n,141.33333333333334
20180320,chrX_nils,NA,NA,5,water,None,ECA931,G,12,norm.n,64.66666666666667
20180320,chrX_nils,NA,NA,5,water,None,N2,G,2,norm.n,161
20180320,chrX_nils,NA,NA,5,water,None,CB4856,G,3,norm.n,173.66666666666666
20180320,chrX_nils,NA,NA,5,water,None,CB4856,G,4,norm.n,146.33333333333334
20180320,chrX_nils,NA,NA,5,water,None,ECA828,G,5,norm.n,67
20180320,chrX_nils,NA,NA,5,water,None,ECA828,G,6,norm.n,121
20180320,chrX_nils,NA,NA,5,water,None,ECA828,G,7,norm.n,155.66666666666666
20180320,chrX_nils,NA,NA,5,water,None,ECA929,G,8,norm.n,142
20180320,chrX_nils,NA,NA,5,water,None,ECA929,G,9,norm.n,94
20180320,chrX_nils,NA,NA,5,water,None,N2,H,1,norm.n,139.33333333333334
20180320,chrX_nils,NA,NA,5,water,None,ECA931,H,11,norm.n,126.33333333333333
20180320,chrX_nils,NA,NA,5,water,None,ECA828,H,5,norm.n,121.66666666666667
20180320,chrX_nils,NA,NA,5,water,None,ECA929,H,8,norm.n,121
20180320,chrX_nils,NA,NA,6,zinc,water,N2,A,1,norm.n,75
20180320,chrX_nils,NA,NA,6,zinc,water,ECA929,A,10,norm.n,71.66666666666667
20180320,chrX_nils,NA,NA,6,zinc,water,ECA931,A,11,norm.n,99
20180320,chrX_nils,NA,NA,6,zinc,water,ECA931,A,12,norm.n,70.33333333333333
20180320,chrX_nils,NA,NA,6,zinc,water,N2,A,2,norm.n,116.66666666666667
20180320,chrX_nils,NA,NA,6,zinc,water,CB4856,A,3,norm.n,137
20180320,chrX_nils,NA,NA,6,zinc,water,CB4856,A,4,norm.n,114
20180320,chrX_nils,NA,NA,6,zinc,water,ECA828,A,5,norm.n,93.66666666666667
20180320,chrX_nils,NA,NA,6,zinc,water,ECA828,A,6,norm.n,66.66666666666667
20180320,chrX_nils,NA,NA,6,zinc,water,ECA828,A,7,norm.n,79.33333333333333
20180320,chrX_nils,NA,NA,6,zinc,water,ECA929,A,8,norm.n,91
20180320,chrX_nils,NA,NA,6,zinc,water,ECA929,A,9,norm.n,94.66666666666667
20180320,chrX_nils,NA,NA,6,zinc,water,N2,B,1,norm.n,79
20180320,chrX_nils,NA,NA,6,zinc,water,ECA929,B,10,norm.n,70.66666666666667
20180320,chrX_nils,NA,NA,6,zinc,water,ECA931,B,11,norm.n,107
20180320,chrX_nils,NA,NA,6,zinc,water,ECA931,B,12,norm.n,77
20180320,chrX_nils,NA,NA,6,zinc,water,N2,B,2,norm.n,123.33333333333333
20180320,chrX_nils,NA,NA,6,zinc,water,CB4856,B,3,norm.n,59.5
20180320,chrX_nils,NA,NA,6,zinc,water,ECA828,B,5,norm.n,79
20180320,chrX_nils,NA,NA,6,zinc,water,ECA828,B,6,norm.n,45
20180320,chrX_nils,NA,NA,6,zinc,water,ECA828,B,7,norm.n,90.33333333333333
20180320,chrX_nils,NA,NA,6,zinc,water,ECA929,B,8,norm.n,36.666666666666664
20180320,chrX_nils,NA,NA,6,zinc,water,ECA929,B,9,norm.n,61.333333333333336
20180320,chrX_nils,NA,NA,6,zinc,water,N2,C,1,norm.n,90.66666666666667
20180320,chrX_nils,NA,NA,6,zinc,water,ECA929,C,10,norm.n,128.33333333333334
20180320,chrX_nils,NA,NA,6,zinc,water,ECA931,C,11,norm.n,78
20180320,chrX_nils,NA,NA,6,zinc,water,ECA931,C,12,norm.n,51.666666666666664
20180320,chrX_nils,NA,NA,6,zinc,water,N2,C,2,norm.n,42.333333333333336
20180320,chrX_nils,NA,NA,6,zinc,water,CB4856,C,3,norm.n,74
20180320,chrX_nils,NA,NA,6,zinc,water,CB4856,C,4,norm.n,47.666666666666664
20180320,chrX_nils,NA,NA,6,zinc,water,ECA828,C,5,norm.n,50
20180320,chrX_nils,NA,NA,6,zinc,water,ECA828,C,6,norm.n,57
20180320,chrX_nils,NA,NA,6,zinc,water,ECA828,C,7,norm.n,86.33333333333333
20180320,chrX_nils,NA,NA,6,zinc,water,ECA929,C,8,norm.n,113.66666666666667
20180320,chrX_nils,NA,NA,6,zinc,water,ECA929,C,9,norm.n,27.333333333333332
20180320,chrX_nils,NA,NA,6,zinc,water,N2,D,1,norm.n,81.66666666666667
20180320,chrX_nils,NA,NA,6,zinc,water,ECA929,D,10,norm.n,100
20180320,chrX_nils,NA,NA,6,zinc,water,ECA931,D,11,norm.n,91
20180320,chrX_nils,NA,NA,6,zinc,water,ECA931,D,12,norm.n,62.333333333333336
20180320,chrX_nils,NA,NA,6,zinc,water,N2,D,2,norm.n,107.33333333333333
20180320,chrX_nils,NA,NA,6,zinc,water,CB4856,D,4,norm.n,92.33333333333333
20180320,chrX_nils,NA,NA,6,zinc,water,ECA828,D,5,norm.n,93
20180320,chrX_nils,NA,NA,6,zinc,water,ECA828,D,6,norm.n,82.33333333333333
20180320,chrX_nils,NA,NA,6,zinc,water,ECA828,D,7,norm.n,93.33333333333333
20180320,chrX_nils,NA,NA,6,zinc,water,ECA929,D,8,norm.n,119.66666666666667
20180320,chrX_nils,NA,NA,6,zinc,water,ECA929,D,9,norm.n,77.66666666666667
20180320,chrX_nils,NA,NA,6,zinc,water,N2,E,1,norm.n,80.33333333333333
20180320,chrX_nils,NA,NA,6,zinc,water,ECA929,E,10,norm.n,74.66666666666667
20180320,chrX_nils,NA,NA,6,zinc,water,ECA931,E,11,norm.n,92
20180320,chrX_nils,NA,NA,6,zinc,water,ECA931,E,12,norm.n,75
20180320,chrX_nils,NA,NA,6,zinc,water,N2,E,2,norm.n,91.66666666666667
20180320,chrX_nils,NA,NA,6,zinc,water,CB4856,E,4,norm.n,62.666666666666664
20180320,chrX_nils,NA,NA,6,zinc,water,ECA828,E,6,norm.n,59.666666666666664
20180320,chrX_nils,NA,NA,6,zinc,water,ECA828,E,7,norm.n,78
20180320,chrX_nils,NA,NA,6,zinc,water,ECA929,E,8,norm.n,86.66666666666667
20180320,chrX_nils,NA,NA,6,zinc,water,ECA929,E,9,norm.n,70.33333333333333
20180320,chrX_nils,NA,NA,6,zinc,water,N2,F,1,norm.n,87
20180320,chrX_nils,NA,NA,6,zinc,water,ECA929,F,10,norm.n,84
20180320,chrX_nils,NA,NA,6,zinc,water,N2,F,2,norm.n,39
20180320,chrX_nils,NA,NA,6,zinc,water,CB4856,F,3,norm.n,90
20180320,chrX_nils,NA,NA,6,zinc,water,ECA828,F,5,norm.n,61.666666666666664
20180320,chrX_nils,NA,NA,6,zinc,water,ECA828,F,6,norm.n,79.66666666666667
20180320,chrX_nils,NA,NA,6,zinc,water,ECA828,F,7,norm.n,61.333333333333336
20180320,chrX_nils,NA,NA,6,zinc,water,ECA929,F,8,norm.n,99.33333333333333
20180320,chrX_nils,NA,NA,6,zinc,water,ECA929,F,9,norm.n,37
20180320,chrX_nils,NA,NA,6,zinc,water,N2,G,1,norm.n,61.333333333333336
20180320,chrX_nils,NA,NA,6,zinc,water,ECA929,G,10,norm.n,46.333333333333336
20180320,chrX_nils,NA,NA,6,zinc,water,ECA931,G,11,norm.n,56
20180320,chrX_nils,NA,NA,6,zinc,water,ECA931,G,12,norm.n,46.5
20180320,chrX_nils,NA,NA,6,zinc,water,N2,G,2,norm.n,71.66666666666667
20180320,chrX_nils,NA,NA,6,zinc,water,CB4856,G,3,norm.n,79
20180320,chrX_nils,NA,NA,6,zinc,water,CB4856,G,4,norm.n,102.5
20180320,chrX_nils,NA,NA,6,zinc,water,ECA828,G,5,norm.n,72.33333333333333
20180320,chrX_nils,NA,NA,6,zinc,water,ECA828,G,6,norm.n,52
20180320,chrX_nils,NA,NA,6,zinc,water,ECA828,G,7,norm.n,33
20180320,chrX_nils,NA,NA,6,zinc,water,ECA929,G,8,norm.n,105.66666666666667
20180320,chrX_nils,NA,NA,6,zinc,water,ECA929,G,9,norm.n,73
20180320,chrX_nils,NA,NA,6,zinc,water,N2,H,1,norm.n,75.33333333333333
20180320,chrX_nils,NA,NA,6,zinc,water,ECA931,H,11,norm.n,75.33333333333333
20180320,chrX_nils,NA,NA,6,zinc,water,CB4856,H,3,norm.n,91.66666666666667
20180320,chrX_nils,NA,NA,6,zinc,water,ECA828,H,5,norm.n,87.33333333333333
20180320,chrX_nils,NA,NA,6,zinc,water,ECA828,H,6,norm.n,30.666666666666668
20180320,chrX_nils,NA,NA,6,zinc,water,ECA929,H,8,norm.n,66
20180320,chrX_nils,NA,NA,6,zinc,water,ECA929,H,9,norm.n,79.33333333333333
20180320,chrX_nils,NA,NA,7,water,None,ECA929,A,10,norm.n,84.33333333333333
20180320,chrX_nils,NA,NA,7,water,None,ECA931,A,11,norm.n,134.33333333333334
20180320,chrX_nils,NA,NA,7,water,None,N2,A,2,norm.n,166
20180320,chrX_nils,NA,NA,7,water,None,CB4856,A,3,norm.n,147.33333333333334
20180320,chrX_nils,NA,NA,7,water,None,CB4856,A,4,norm.n,146.66666666666666
20180320,chrX_nils,NA,NA,7,water,None,ECA828,A,5,norm.n,206.33333333333334
20180320,chrX_nils,NA,NA,7,water,None,ECA828,A,6,norm.n,189.33333333333334
20180320,chrX_nils,NA,NA,7,water,None,ECA828,A,7,norm.n,152
20180320,chrX_nils,NA,NA,7,water,None,ECA929,A,9,norm.n,129
20180320,chrX_nils,NA,NA,7,water,None,ECA929,B,10,norm.n,129.33333333333334
20180320,chrX_nils,NA,NA,7,water,None,ECA931,B,11,norm.n,168
20180320,chrX_nils,NA,NA,7,water,None,ECA931,B,12,norm.n,166
20180320,chrX_nils,NA,NA,7,water,None,N2,B,2,norm.n,187
